employment_rate_overall,employment_rate_ft_perm,gross_monthly_median,salary_iqr,year,university,school,degree,career_value_index,cluster,pca_1,pca_2
97.1,85.7,3100.0,338.0,2014,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Mechanical Design & Manufacturing Engineering,0.7343061811821223,2,-0.15147240431230682,-1.619960077894319
100.0,94.1,3500.0,442.0,2014,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Naval Architecture,0.7996796993472809,2,0.7627622061347813,-1.6110702003828878
91.3,91.3,3300.0,550.0,2014,Singapore Institute of Technology,Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering,0.7192188118637887,2,-0.10058522512803521,-0.9649182109969505
75.0,61.4,2800.0,670.0,2014,Singapore Institute of Technology,Newcastle University,Bachelor of Science with Honours in Food & Human Nutrition,0.47826674149130377,3,-2.8852522080636023,0.676146415684322
86.7,86.7,3200.0,805.0,2014,Singapore Institute of Technology,Technische UniversitÃ¤t MÃ¼nchen,Bachelor of Science in Chemical Engineering,0.6609293099374055,2,-0.5437086740544792,-0.2594056252791001
85.7,82.1,3000.0,680.0,2014,Singapore Institute of Technology,Technische UniversitÃ¤t MÃ¼nchen,Bachelor of Science in Electrical Engineering & Information Technology,0.6317381239550062,3,-1.0331731269683524,-0.38568560084872605
89.3,89.3,2500.0,400.0,2014,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Professional Studies in Culinary Arts Management,0.6642312225803023,2,-0.9685065850621908,-1.518497308991302
100.0,100.0,3100.0,338.0,2014,Singapore Institute of Technology,Trinity College Dublin,Bachelor in Science (Occupational Therapy),0.8037841670964414,2,0.6756104577942978,-2.1682319009153668
100.0,100.0,3200.0,500.0,2014,Singapore Institute of Technology,Trinity College Dublin,Bachelor in Science (Physiotherapy),0.8044144483675169,2,0.8548623359528854,-1.8736864434616995
88.0,88.0,3000.0,1345.0,2014,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,0.6506453374692319,2,-0.13471468837141115,0.2611775406922182
85.7,75.0,3150.0,600.0,2014,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems,0.6161584390899131,3,-1.288204178683794,-0.22091227402802596
92.3,92.3,3250.0,606.0,2014,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,0.7255679343906432,2,0.027814551681595637,-1.0067750456277405
93.0,87.3,3100.0,479.0,2014,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,0.7088158627370507,2,-0.31185856737052486,-1.2010041333867343
97.2,94.4,3511.0,745.0,2014,Singapore Institute of Technology,University of Manchester,Bachelor of Science with Honours in Nursing Practice,0.7746954147025522,2,0.7732103087120291,-1.0044984159773358
88.8,78.0,2500.0,600.0,2014,Singapore Institute of Technology,"University of Nevada, Las Vegas",Bachelor of Science (Major in Hospitality Management),0.616169117953057,3,-1.3382161452106878,-0.9151651012994207
97.1,97.1,2600.0,138.0,2014,Singapore Institute of Technology,Wheelock College,Bachelor of Science in Early Childhood Education,0.755331668328249,2,-0.1420356525122158,-2.518273908399686
98.6,97.3,3770.0,1850.0,2015,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy and Business,0.7781799606203459,1,1.9536000181227948,0.5676936938924962
97.3,96.5,2875.0,275.0,2015,Nanyang Technological University,College of Business (Nanyang Business School),Accountancy (3-yr direct Honours Programme),0.7642590089907374,2,0.1241082672174847,-2.1431179177717943
92.2,87.6,3200.0,800.0,2015,Nanyang Technological University,College of Business (Nanyang Business School),Business (3-yr direct Honours Programme),0.701039124607179,2,-0.07161421597979013,-0.637945390681468
100.0,100.0,4583.0,1076.0,2015,Nanyang Technological University,College of Business (Nanyang Business School),Business and Computing,0.8560518159638196,1,2.159246495153971,-0.16039309760506545
86.0,86.0,3700.0,550.0,2015,Nanyang Technological University,College of Engineering,Aerospace Engineering,0.6844054174839562,2,-0.48399602636380384,-0.23469172065082294
92.6,76.5,3113.0,550.0,2015,Nanyang Technological University,College of Engineering,Bioengineering,0.6671251496187992,2,-0.7353605507909007,-0.7912537719620591
86.8,80.9,3300.0,600.0,2015,Nanyang Technological University,College of Engineering,Chemical And Biomolecular Engineering,0.6513894912203964,3,-0.8572633024329408,-0.34377282746790533
85.1,83.0,3500.0,800.0,2015,Nanyang Technological University,College of Engineering,Computer Engineering,0.651814874892483,3,-0.6341495503405158,0.12367200566803527
95.3,93.0,3200.0,300.0,2015,Nanyang Technological University,College of Engineering,Civil Engineering,0.7535944476438704,2,0.04754455675018274,-1.6810453721360443
92.4,91.4,3300.0,650.0,2015,Nanyang Technological University,College of Engineering,Computer Science,0.7243562928473823,2,0.061778283719157535,-0.8953649227644658
88.6,86.2,3300.0,690.0,2015,Nanyang Technological University,College of Engineering,Electrical And Electronic Engineering,0.6796753709217666,2,-0.4294413940414595,-0.46530569073736233
89.7,82.1,3300.0,835.0,2015,Nanyang Technological University,College of Engineering,Environmental Engineering,0.668950009542343,2,-0.4103924157603788,-0.22488086682512046
87.3,80.0,3275.0,500.0,2015,Nanyang Technological University,College of Engineering,Information Engineering And Media,0.6529639061297081,3,-0.9417551699119507,-0.5105237408890657
82.9,76.8,3200.0,600.0,2015,Nanyang Technological University,College of Engineering,Materials Engineering,0.6061133354187884,3,-1.4037482998308821,-0.05696115730863567
88.0,80.7,3250.0,600.0,2015,Nanyang Technological University,College of Engineering,Mechanical Engineering,0.6563212426661501,2,-0.8024743134482143,-0.4471244095244863
95.0,95.0,3200.0,300.0,2015,Nanyang Technological University,College of Engineering,Maritime Studies,0.7585866859335855,2,0.10701570869101648,-1.713016667698163
79.3,56.9,2800.0,800.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences","Art, Design & Media",0.48795651548642804,3,-2.638563905322162,0.7027284083957598
81.8,76.6,3200.0,700.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Chinese,0.5954684985160675,3,-1.4291330083264622,0.15964253271961834
85.1,74.4,3000.0,730.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Communication Studies,0.5994764500027289,3,-1.366646405591959,-0.08048833297510742
87.4,75.9,3300.0,800.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Economics,0.6327471336343247,3,-0.8767423737860229,0.029268116905455787
88.0,74.0,3314.0,1139.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",English,0.6220453397907334,3,-0.6598146833835443,0.5294715096195322
88.4,55.8,3000.0,800.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Linguistics And Multilingual Studies,0.5546587583281839,3,-1.8297020796268355,0.28379127939378224
73.3,52.0,3200.0,762.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Psychology,0.45083574101827756,3,-3.0878782335408212,1.4132288121998764
85.7,79.4,3125.0,900.0,2015,Nanyang Technological University,"College of Humanities, Arts & Social Sciences",Sociology,0.6226231367434006,3,-0.9093046030212689,0.07613604038560935
100.0,100.0,2800.0,605.0,2015,Nanyang Technological University,College of Sciences,Biomedical Science (Traditional Chinese Medicine) #,0.7824760979093109,2,0.6692740191816567,-1.9840843919948288
74.6,65.3,3190.0,725.0,2015,Nanyang Technological University,College of Sciences,Biological Sciences,0.5065721886085429,3,-2.462533306921488,0.932881835990135
83.9,72.3,3000.0,700.0,2015,Nanyang Technological University,College of Sciences,Chemistry & Biological Chemistry,0.5848631051492245,3,-1.57094191624796,0.0065385024901091805
95.3,84.4,3205.0,575.0,2015,Nanyang Technological University,College of Sciences,Mathematics & Economics,0.7166385305892414,2,-0.11361400777495248,-1.0686257246544968
81.8,72.7,3240.0,550.0,2015,Nanyang Technological University,College of Sciences,Mathematical Science,0.5876072732419672,3,-1.6715918069673306,0.07227841674733729
82.1,69.6,3200.0,500.0,2015,Nanyang Technological University,College of Sciences,Physics / Applied Physics,0.5781306406495639,3,-1.838171178282737,0.03545797495518421
90.7,72.1,3295.0,700.0,2015,Nanyang Technological University,College of Sciences,Sports Science and Management,0.6438813950565166,3,-0.8460966266517396,-0.22801833474795985
100.0,100.0,3504.0,355.0,2015,Nanyang Technological University,National Institute of Education (NIE),Science (with Education),0.8227688737255523,2,0.9498954705499149,-1.8822401899066095
100.0,100.0,3500.0,105.0,2015,Nanyang Technological University,National Institute of Education (NIE),Arts (with Education),0.8290231880033324,2,0.7708645686286346,-2.2393430318032697
88.4,74.6,3000.0,515.0,2015,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts,0.6278188758688329,3,-1.2471783071743772,-0.5995698633453341
83.0,70.5,3310.0,625.0,2015,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Arts (Hons),0.589373102004782,3,-1.5693333691634248,0.2040482787952495
88.6,79.8,3310.0,686.0,2015,National University of Singapore,Faculty of Arts & Social Sciences,Bachelor of Social Sciences,0.6578555521483979,2,-0.6925494442859977,-0.30135688000405064
88.2,80.3,3000.0,900.0,2015,National University of Singapore,NUS Business School,Bachelor of Business Administration,0.6365051178748713,3,-0.7538025415371626,-0.18624693516210042
96.0,93.1,3800.0,1300.0,2015,National University of Singapore,NUS Business School,Bachelor of Business Administration (Hons),0.7616916719527307,1,1.2027439749696833,0.07902785397132232
97.6,97.6,2850.0,260.0,2015,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy),0.7693034535770771,2,0.16704070249420372,-2.2276432662838452
98.6,98.6,3000.0,784.0,2015,National University of Singapore,NUS Business School,Bachelor of Business Administration (Accountancy) (Hons),0.7731998843913123,2,0.7555702173000127,-1.4762114716586396
92.6,85.2,3500.0,1000.0,2015,National University of Singapore,School of Computing,Bachelor of Computing (Communications and Media),0.704582075149385,2,0.19612178165070068,-0.1240374180100124
97.0,95.0,3700.0,1100.0,2015,National University of Singapore,School of Computing,Bachelor of Computing (Computer Science),0.7753888143106236,2,1.1555295833437051,-0.38120002889562976
90.3,87.1,3300.0,500.0,2015,National University of Singapore,School of Computing,Bachelor of Computing (Electronic Commerce),0.6991092572779762,2,-0.3906005960122193,-0.865395319381973
97.2,97.2,3550.0,900.0,2015,National University of Singapore,School of Computing,Bachelor of Computing (Information Systems),0.7823751426866988,2,1.024634319127787,-0.830794450510008
100.0,100.0,4000.0,400.0,2015,National University of Singapore,Faculty of Dentistry,Bachelor of Dental Surgery,0.8454546356170904,2,1.303669927722359,-1.4969061812679914
97.6,96.4,4127.0,800.0,2015,National University of Singapore,School of Design & Environment,Bachelor of Arts (Architecture) #,0.8125722807742325,2,1.327179601482276,-0.6035232595699718
72.0,60.0,3000.0,500.0,2015,National University of Singapore,School of Design & Environment,Bachelor of Arts (Industrial Design),0.46727572652926186,3,-3.172707343278909,0.7905076879704312
94.3,90.8,3000.0,415.0,2015,National University of Singapore,School of Design & Environment,Bachelor of Science (Project and Facilities Management),0.7266159048035592,2,-0.17250174583727507,-1.5281728237602639
93.9,89.6,3100.0,690.0,2015,National University of Singapore,School of Design & Environment,Bachelor of Science (Real Estate),0.7174530413988973,2,0.004615172662889505,-1.0174543318184954
86.2,75.9,3300.0,500.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Biomedical Engineering),0.6324473657127154,3,-1.1840502751697561,-0.3201056370059665
86.0,82.9,3500.0,1000.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Chemical Engineering),0.6523343046876414,3,-0.42548042032454547,0.35280037069255754
96.5,95.3,3350.0,300.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Civil Engineering),0.7768930422814382,2,0.3363887538938507,-1.718476938204183
91.8,90.6,4000.0,1258.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Computer Engineering),0.7355136304826606,1,0.864183578799535,0.4789758149792237
92.1,90.4,3300.0,700.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Electrical Engineering),0.7175574564513644,2,0.03148434211065989,-0.779962984216457
82.6,73.9,3800.0,920.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Engineering Science),0.6145471926231434,3,-0.9331571652438337,0.878681460153802
88.1,85.7,3450.0,670.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Environmental Engineering),0.682304133139912,2,-0.40684208361308316,-0.35200416994387324
96.1,94.7,3500.0,730.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Industrial and Systems Engineering),0.7682374694675115,2,0.6803664528292596,-0.9708450309875531
100.0,95.0,3350.0,740.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Materials Science and Engineering),0.7879343125849124,2,0.9132031240000731,-1.3086702930613188
83.3,80.0,3300.0,600.0,2015,National University of Singapore,Faculty of Engineering,Bachelor of Engineering (Mechanical Engineering),0.6248014661328817,3,-1.173574596728469,-0.09905351211645687
